fid,latitude,longitude,radiance
17075015,26.9605,92.7897,71
17075016,26.9605,92.7939,71
17075017,26.9605,92.798,0
17075018,26.9605,92.8022,0
17075019,26.9605,92.8064,0
17075020,26.9605,92.8105,0
17075021,26.9605,92.8147,0
17075022,26.9605,92.8189,0
17075023,26.9605,92.823,0
17075024,26.9605,92.8272,0
17075025,26.9605,92.8314,0
17075026,26.9605,92.8355,0
17075027,26.9605,92.8397,0
17075028,26.9605,92.8439,0
17075029,26.9605,92.848,0
17075030,26.9605,92.8522,0
17075031,26.9605,92.8564,0
17075032,26.9605,92.8605,0
17075033,26.9605,92.8647,0
17075034,26.9605,92.8689,0
17075035,26.9605,92.873,0
17075036,26.9605,92.8772,0
17075037,26.9605,92.8814,0
17075038,26.9605,92.8855,0
17075039,26.9605,92.8897,0
17075040,26.9605,92.8939,0
17075041,26.9605,92.898,0
17075042,26.9605,92.9022,0
17075043,26.9605,92.9064,0
17075044,26.9605,92.9105,0
17075045,26.9605,92.9147,0
17075046,26.9605,92.9189,0
17081966,26.9564,92.448,0
17081967,26.9564,92.4522,0
17081968,26.9564,92.4564,0
17081969,26.9564,92.4605,0
17081970,26.9564,92.4647,0
17081971,26.9564,92.4689,0
17081972,26.9564,92.473,0
17081973,26.9564,92.4772,0
17081974,26.9564,92.4814,0
17081975,26.9564,92.4855,0
17081976,26.9564,92.4897,0
17081977,26.9564,92.4939,0
17081978,26.9564,92.498,0
17081979,26.9564,92.5022,0
17081980,26.9564,92.5064,0
17081981,26.9564,92.5105,0
17081982,26.9564,92.5147,0
17081983,26.9564,92.5189,0
17081984,26.9564,92.523,0
17081985,26.9564,92.5272,0
17081986,26.9564,92.5314,0
17081987,26.9564,92.5355,0
17081988,26.9564,92.5397,0
17081989,26.9564,92.5439,0
17081990,26.9564,92.548,0
17081991,26.9564,92.5522,0
17081992,26.9564,92.5564,0
17081993,26.9564,92.5605,0
17081994,26.9564,92.5647,0
17081995,26.9564,92.5689,0
17081996,26.9564,92.573,0
17081997,26.9564,92.5772,0
17081998,26.9564,92.5814,0
17081999,26.9564,92.5855,0
17082000,26.9564,92.5897,0
17082001,26.9564,92.5939,0
17082002,26.9564,92.598,0
17082003,26.9564,92.6022,0
17082004,26.9564,92.6064,0
17082005,26.9564,92.6105,0
17082006,26.9564,92.6147,0
17082007,26.9564,92.6189,0
17082008,26.9564,92.623,0
17082009,26.9564,92.6272,0
17082010,26.9564,92.6314,0
17082011,26.9564,92.6355,0
17082012,26.9564,92.6397,0
17082013,26.9564,92.6439,0
17082014,26.9564,92.648,0
17082015,26.9564,92.6522,0
17082016,26.9564,92.6564,0
17082017,26.9564,92.6605,0
17082018,26.9564,92.6647,0
17082019,26.9564,92.6689,0
17082020,26.9564,92.673,0
17082021,26.9564,92.6772,0
17082022,26.9564,92.6814,0
17082023,26.9564,92.6855,0
17082024,26.9564,92.6897,0
17082025,26.9564,92.6939,0
17082026,26.9564,92.698,0
17082027,26.9564,92.7022,0
17082028,26.9564,92.7064,0
17082029,26.9564,92.7105,0
17082030,26.9564,92.7147,0
17082031,26.9564,92.7189,0
17082032,26.9564,92.723,0
17082033,26.9564,92.7272,0
17082034,26.9564,92.7314,0
17082035,26.9564,92.7355,0
17082036,26.9564,92.7397,0
17082037,26.9564,92.7439,0
17082038,26.9564,92.748,0
17082039,26.9564,92.7522,0
17082040,26.9564,92.7564,0
17082041,26.9564,92.7605,0
17082042,26.9564,92.7647,0
17082043,26.9564,92.7689,0
17082044,26.9564,92.773,0
17082045,26.9564,92.7772,0
17082046,26.9564,92.7814,0
17082047,26.9564,92.7855,0
17082048,26.9564,92.7897,71
17082049,26.9564,92.7939,71
17082050,26.9564,92.798,71
17082051,26.9564,92.8022,0
17082052,26.9564,92.8064,0
17082053,26.9564,92.8105,0
17082054,26.9564,92.8147,0
17082055,26.9564,92.8189,0
17082056,26.9564,92.823,0
17082057,26.9564,92.8272,0
17082058,26.9564,92.8314,0
17082059,26.9564,92.8355,0
17082060,26.9564,92.8397,0
17082061,26.9564,92.8439,0
17082062,26.9564,92.848,0
17082063,26.9564,92.8522,0
17082064,26.9564,92.8564,0
17082065,26.9564,92.8605,0
17082066,26.9564,92.8647,0
17082067,26.9564,92.8689,0
17082068,26.9564,92.873,0
17082069,26.9564,92.8772,0
17082070,26.9564,92.8814,0
17082071,26.9564,92.8855,0
17082072,26.9564,92.8897,0
17082073,26.9564,92.8939,0
17082074,26.9564,92.898,0
17082075,26.9564,92.9022,0
17082076,26.9564,92.9064,0
17082077,26.9564,92.9105,0
17082078,26.9564,92.9147,0
17082079,26.9564,92.9189,0
17082080,26.9564,92.923,0
17082081,26.9564,92.9272,0
17082082,26.9564,92.9314,0
17088997,26.9522,92.4397,0
17088998,26.9522,92.4439,0
17088999,26.9522,92.448,0
17089000,26.9522,92.4522,0
17089001,26.9522,92.4564,0
17089002,26.9522,92.4605,0
17089003,26.9522,92.4647,0
17089004,26.9522,92.4689,0
17089005,26.9522,92.473,0
17089006,26.9522,92.4772,0
17089007,26.9522,92.4814,0
17089008,26.9522,92.4855,0
17089009,26.9522,92.4897,0
17089010,26.9522,92.4939,0
17089011,26.9522,92.498,0
17089012,26.9522,92.5022,0
17089013,26.9522,92.5064,0
17089014,26.9522,92.5105,0
17089015,26.9522,92.5147,0
17089016,26.9522,92.5189,0
17089017,26.9522,92.523,0
17089018,26.9522,92.5272,0
17089019,26.9522,92.5314,0
17089020,26.9522,92.5355,0
17089021,26.9522,92.5397,0
17089022,26.9522,92.5439,0
17089023,26.9522,92.548,0
17089024,26.9522,92.5522,0
17089025,26.9522,92.5564,0
17089026,26.9522,92.5605,0
17089027,26.9522,92.5647,0
17089028,26.9522,92.5689,0
17089029,26.9522,92.573,0
17089030,26.9522,92.5772,0
17089031,26.9522,92.5814,0
17089032,26.9522,92.5855,0
17089033,26.9522,92.5897,0
17089034,26.9522,92.5939,0
17089035,26.9522,92.598,0
17089036,26.9522,92.6022,0
17089037,26.9522,92.6064,0
17089038,26.9522,92.6105,0
17089039,26.9522,92.6147,0
17089040,26.9522,92.6189,0
17089041,26.9522,92.623,0
17089042,26.9522,92.6272,0
17089043,26.9522,92.6314,0
17089044,26.9522,92.6355,0
17089045,26.9522,92.6397,0
17089046,26.9522,92.6439,0
17089047,26.9522,92.648,0
17089048,26.9522,92.6522,0
17089049,26.9522,92.6564,0
17089050,26.9522,92.6605,0
17089051,26.9522,92.6647,0
17089052,26.9522,92.6689,0
17089053,26.9522,92.673,0
17089054,26.9522,92.6772,0
17089055,26.9522,92.6814,0
17089056,26.9522,92.6855,0
17089057,26.9522,92.6897,0
17089058,26.9522,92.6939,0
17089059,26.9522,92.698,0
17089060,26.9522,92.7022,0
17089061,26.9522,92.7064,0
17089062,26.9522,92.7105,0
17089063,26.9522,92.7147,0
17089064,26.9522,92.7189,0
17089065,26.9522,92.723,0
17089066,26.9522,92.7272,0
17089067,26.9522,92.7314,0
17089068,26.9522,92.7355,0
17089069,26.9522,92.7397,0
17089070,26.9522,92.7439,0
17089071,26.9522,92.748,0
17089072,26.9522,92.7522,0
17089073,26.9522,92.7564,0
17089074,26.9522,92.7605,0
17089075,26.9522,92.7647,0
17089076,26.9522,92.7689,0
17089077,26.9522,92.773,0
17089078,26.9522,92.7772,0
17089079,26.9522,92.7814,0
17089080,26.9522,92.7855,0
17089081,26.9522,92.7897,0
17089082,26.9522,92.7939,71
17089083,26.9522,92.798,71
17089084,26.9522,92.8022,71
17089085,26.9522,92.8064,0
17089086,26.9522,92.8105,0
17089087,26.9522,92.8147,0
17089088,26.9522,92.8189,0
17089089,26.9522,92.823,0
17089090,26.9522,92.8272,0
17089091,26.9522,92.8314,0
17089092,26.9522,92.8355,0
17089093,26.9522,92.8397,0
17089094,26.9522,92.8439,0
17089095,26.9522,92.848,0
17089096,26.9522,92.8522,0
17089097,26.9522,92.8564,0
17089098,26.9522,92.8605,0
17089099,26.9522,92.8647,0
17089100,26.9522,92.8689,0
17089101,26.9522,92.873,0
17089102,26.9522,92.8772,0
17089103,26.9522,92.8814,0
17089104,26.9522,92.8855,0
17089105,26.9522,92.8897,0
17089106,26.9522,92.8939,0
17089107,26.9522,92.898,0
17089108,26.9522,92.9022,0
17089109,26.9522,92.9064,0
17089110,26.9522,92.9105,0
17089111,26.9522,92.9147,0
17089112,26.9522,92.9189,0
17089113,26.9522,92.923,0
17089114,26.9522,92.9272,0
17089115,26.9522,92.9314,0
17089116,26.9522,92.9355,0
17089117,26.9522,92.9397,0
17096029,26.948,92.4355,0
17096030,26.948,92.4397,0
17096031,26.948,92.4439,0
17096032,26.948,92.448,0
17096033,26.948,92.4522,0
17096034,26.948,92.4564,0
17096035,26.948,92.4605,0
17096036,26.948,92.4647,0
17096037,26.948,92.4689,0
17096038,26.948,92.473,0
17096039,26.948,92.4772,0
17096040,26.948,92.4814,0
17096041,26.948,92.4855,0
17096042,26.948,92.4897,0
17096043,26.948,92.4939,0
17096044,26.948,92.498,0
17096045,26.948,92.5022,0
17096046,26.948,92.5064,0
17096047,26.948,92.5105,0
17096048,26.948,92.5147,0
17096049,26.948,92.5189,0
17096050,26.948,92.523,0
17096051,26.948,92.5272,0
17096052,26.948,92.5314,0
17096053,26.948,92.5355,0
17096054,26.948,92.5397,0
17096055,26.948,92.5439,0
17096056,26.948,92.548,0
17096057,26.948,92.5522,0
17096058,26.948,92.5564,0
17096059,26.948,92.5605,0
17096060,26.948,92.5647,0
17096061,26.948,92.5689,0
17096062,26.948,92.573,0
17096063,26.948,92.5772,0
17096064,26.948,92.5814,0
17096065,26.948,92.5855,0
17096066,26.948,92.5897,0
17096067,26.948,92.5939,0
17096068,26.948,92.598,0
17096069,26.948,92.6022,0
17096070,26.948,92.6064,0
17096071,26.948,92.6105,0
17096072,26.948,92.6147,0
17096073,26.948,92.6189,0
17096074,26.948,92.623,0
17096075,26.948,92.6272,0
17096076,26.948,92.6314,0
17096077,26.948,92.6355,0
17096078,26.948,92.6397,0
17096079,26.948,92.6439,0
17096080,26.948,92.648,0
17096081,26.948,92.6522,0
17096082,26.948,92.6564,0
17096083,26.948,92.6605,0
17096084,26.948,92.6647,0
17096085,26.948,92.6689,0
17096086,26.948,92.673,0
17096087,26.948,92.6772,0
17096088,26.948,92.6814,0
17096089,26.948,92.6855,0
17096090,26.948,92.6897,0
17096091,26.948,92.6939,0
17096092,26.948,92.698,0
17096093,26.948,92.7022,0
17096094,26.948,92.7064,0
17096095,26.948,92.7105,0
17096096,26.948,92.7147,0
17096097,26.948,92.7189,0
17096098,26.948,92.723,0
17096099,26.948,92.7272,0
17096100,26.948,92.7314,0
17096101,26.948,92.7355,0
17096102,26.948,92.7397,0
17096103,26.948,92.7439,0
17096104,26.948,92.748,0
17096105,26.948,92.7522,0
17096106,26.948,92.7564,0
17096107,26.948,92.7605,0
17096108,26.948,92.7647,0
17096109,26.948,92.7689,0
17096110,26.948,92.773,0
17096111,26.948,92.7772,0
17096112,26.948,92.7814,0
17096113,26.948,92.7855,0
17096114,26.948,92.7897,0
17096115,26.948,92.7939,0
17096116,26.948,92.798,0
17096117,26.948,92.8022,71
17096118,26.948,92.8064,71
17096119,26.948,92.8105,71
17096120,26.948,92.8147,0
17096121,26.948,92.8189,0
17096122,26.948,92.823,0
17096123,26.948,92.8272,0
17096124,26.948,92.8314,0
17096125,26.948,92.8355,0
17096126,26.948,92.8397,0
17096127,26.948,92.8439,0
17096128,26.948,92.848,0
17096129,26.948,92.8522,0
17096130,26.948,92.8564,0
17096131,26.948,92.8605,0
17096132,26.948,92.8647,0
17096133,26.948,92.8689,0
17096134,26.948,92.873,0
17096135,26.948,92.8772,0
17096136,26.948,92.8814,0
17096137,26.948,92.8855,0
17096138,26.948,92.8897,0
17096139,26.948,92.8939,0
17096140,26.948,92.898,0
17096141,26.948,92.9022,0
17096142,26.948,92.9064,0
17096143,26.948,92.9105,0
17096144,26.948,92.9147,0
17096145,26.948,92.9189,0
17096146,26.948,92.923,0
17096147,26.948,92.9272,0
17096148,26.948,92.9314,0
17096149,26.948,92.9355,0
17096150,26.948,92.9397,0
17096151,26.948,92.9439,0
17096152,26.948,92.948,0
17096153,26.948,92.9522,0
17103061,26.9439,92.4314,0
17103062,26.9439,92.4355,0
17103063,26.9439,92.4397,0
17103064,26.9439,92.4439,0
17103065,26.9439,92.448,0
17103066,26.9439,92.4522,0
17103067,26.9439,92.4564,0
17103068,26.9439,92.4605,0
17103069,26.9439,92.4647,0
17103070,26.9439,92.4689,0
17103071,26.9439,92.473,0
17103072,26.9439,92.4772,0
17103073,26.9439,92.4814,0
17103074,26.9439,92.4855,0
17103075,26.9439,92.4897,0
17103076,26.9439,92.4939,0
17103077,26.9439,92.498,0
17103078,26.9439,92.5022,0
17103079,26.9439,92.5064,0
17103080,26.9439,92.5105,0
17103081,26.9439,92.5147,0
17103082,26.9439,92.5189,0
17103083,26.9439,92.523,0
17103084,26.9439,92.5272,0
17103085,26.9439,92.5314,0
17103086,26.9439,92.5355,0
17103087,26.9439,92.5397,0
17103088,26.9439,92.5439,0
17103089,26.9439,92.548,0
17103090,26.9439,92.5522,0
17103091,26.9439,92.5564,0
17103092,26.9439,92.5605,0
17103093,26.9439,92.5647,0
17103094,26.9439,92.5689,0
17103095,26.9439,92.573,0
17103096,26.9439,92.5772,0
17103097,26.9439,92.5814,0
17103098,26.9439,92.5855,0
17103099,26.9439,92.5897,0
17103100,26.9439,92.5939,0
17103101,26.9439,92.598,0
17103102,26.9439,92.6022,0
17103103,26.9439,92.6064,0
17103104,26.9439,92.6105,0
17103105,26.9439,92.6147,0
17103106,26.9439,92.6189,0
17103107,26.9439,92.623,0
17103108,26.9439,92.6272,0
17103109,26.9439,92.6314,0
17103110,26.9439,92.6355,0
17103111,26.9439,92.6397,0
17103112,26.9439,92.6439,0
17103113,26.9439,92.648,0
17103114,26.9439,92.6522,0
17103115,26.9439,92.6564,0
17103116,26.9439,92.6605,0
17103117,26.9439,92.6647,0
17103118,26.9439,92.6689,0
17103119,26.9439,92.673,0
17103120,26.9439,92.6772,0
17103121,26.9439,92.6814,0
17103122,26.9439,92.6855,0
17103123,26.9439,92.6897,0
17103124,26.9439,92.6939,0
17103125,26.9439,92.698,0
17103126,26.9439,92.7022,0
17103127,26.9439,92.7064,0
17103128,26.9439,92.7105,0
17103129,26.9439,92.7147,0
17103130,26.9439,92.7189,0
17103131,26.9439,92.723,0
17103132,26.9439,92.7272,0
17103133,26.9439,92.7314,0
17103134,26.9439,92.7355,0
17103135,26.9439,92.7397,0
17103136,26.9439,92.7439,0
17103137,26.9439,92.748,0
17103138,26.9439,92.7522,0
17103139,26.9439,92.7564,0
17103140,26.9439,92.7605,0
17103141,26.9439,92.7647,0
17103142,26.9439,92.7689,0
17103143,26.9439,92.773,0
17103144,26.9439,92.7772,0
17103145,26.9439,92.7814,0
17103146,26.9439,92.7855,0
17103147,26.9439,92.7897,0
17103148,26.9439,92.7939,0
17103149,26.9439,92.798,0
17103150,26.9439,92.8022,0
17103151,26.9439,92.8064,0
17103152,26.9439,92.8105,71
17103153,26.9439,92.8147,0
17103154,26.9439,92.8189,0
17103155,26.9439,92.823,0
17103156,26.9439,92.8272,0
17103157,26.9439,92.8314,0
17103158,26.9439,92.8355,0
17103159,26.9439,92.8397,0
17103160,26.9439,92.8439,0
17103161,26.9439,92.848,0
17103162,26.9439,92.8522,0
17103163,26.9439,92.8564,0
17103164,26.9439,92.8605,0
17103165,26.9439,92.8647,0
17103166,26.9439,92.8689,0
17103167,26.9439,92.873,0
17103168,26.9439,92.8772,0
17103169,26.9439,92.8814,0
17103170,26.9439,92.8855,0
17103171,26.9439,92.8897,0
17103172,26.9439,92.8939,0
17103173,26.9439,92.898,0
17103174,26.9439,92.9022,0
17103175,26.9439,92.9064,0
17103176,26.9439,92.9105,0
17103177,26.9439,92.9147,0
17103178,26.9439,92.9189,0
17103179,26.9439,92.923,0
17103180,26.9439,92.9272,0
17103181,26.9439,92.9314,0
17103182,26.9439,92.9355,0
17103183,26.9439,92.9397,0
17103184,26.9439,92.9439,0
17103185,26.9439,92.948,0
17103186,26.9439,92.9522,0
17103187,26.9439,92.9564,0
17103188,26.9439,92.9605,0
17110089,26.9397,92.4105,0
17110090,26.9397,92.4147,0
17110091,26.9397,92.4189,0
17110092,26.9397,92.423,0
17110093,26.9397,92.4272,0
17110094,26.9397,92.4314,0
17110095,26.9397,92.4355,0
17110096,26.9397,92.4397,0
17110097,26.9397,92.4439,0
17110098,26.9397,92.448,0
17110099,26.9397,92.4522,0
17110100,26.9397,92.4564,0
17110101,26.9397,92.4605,0
17110102,26.9397,92.4647,0
17110103,26.9397,92.4689,0
17110104,26.9397,92.473,0
17110105,26.9397,92.4772,0
17110106,26.9397,92.4814,0
17110107,26.9397,92.4855,0
17110108,26.9397,92.4897,0
17110109,26.9397,92.4939,0
17110110,26.9397,92.498,0
17110111,26.9397,92.5022,0
17110112,26.9397,92.5064,0
17110113,26.9397,92.5105,0
17110114,26.9397,92.5147,0
17110115,26.9397,92.5189,0
17110116,26.9397,92.523,0
17110117,26.9397,92.5272,0
17110118,26.9397,92.5314,0
17110119,26.9397,92.5355,0
17110120,26.9397,92.5397,0
17110121,26.9397,92.5439,0
17110122,26.9397,92.548,0
17110123,26.9397,92.5522,0
17110124,26.9397,92.5564,0
17110125,26.9397,92.5605,0
17110126,26.9397,92.5647,0
17110127,26.9397,92.5689,0
17110128,26.9397,92.573,0
17110129,26.9397,92.5772,0
17110130,26.9397,92.5814,0
17110131,26.9397,92.5855,0
17110132,26.9397,92.5897,0
17110133,26.9397,92.5939,0
17110134,26.9397,92.598,0
17110135,26.9397,92.6022,0
17110136,26.9397,92.6064,0
17110137,26.9397,92.6105,0
17110138,26.9397,92.6147,0
17110139,26.9397,92.6189,0
17110140,26.9397,92.623,0
17110141,26.9397,92.6272,0
17110142,26.9397,92.6314,0
17110143,26.9397,92.6355,0
17110144,26.9397,92.6397,0
17110145,26.9397,92.6439,0
17110146,26.9397,92.648,0
17110147,26.9397,92.6522,0
17110148,26.9397,92.6564,0
17110149,26.9397,92.6605,0
17110150,26.9397,92.6647,0
17110151,26.9397,92.6689,0
17110152,26.9397,92.673,0
17110153,26.9397,92.6772,0
17110154,26.9397,92.6814,0
17110155,26.9397,92.6855,0
17110156,26.9397,92.6897,0
17110157,26.9397,92.6939,0
17110158,26.9397,92.698,0
17110159,26.9397,92.7022,0
17110160,26.9397,92.7064,0
17110161,26.9397,92.7105,0
17110162,26.9397,92.7147,0
17110163,26.9397,92.7189,0
17110164,26.9397,92.723,0
17110165,26.9397,92.7272,0
17110166,26.9397,92.7314,0
17110167,26.9397,92.7355,0
17110168,26.9397,92.7397,0
17110169,26.9397,92.7439,0
17110170,26.9397,92.748,0
17110171,26.9397,92.7522,0
17110172,26.9397,92.7564,0
17110173,26.9397,92.7605,0
17110174,26.9397,92.7647,0
17110175,26.9397,92.7689,0
17110176,26.9397,92.773,0
17110177,26.9397,92.7772,0
17110178,26.9397,92.7814,0
17110179,26.9397,92.7855,0
17110180,26.9397,92.7897,0
17110181,26.9397,92.7939,0
17110182,26.9397,92.798,0
17110183,26.9397,92.8022,0
17110184,26.9397,92.8064,0
17110185,26.9397,92.8105,0
17110186,26.9397,92.8147,0
17110187,26.9397,92.8189,0
17110188,26.9397,92.823,0
17110189,26.9397,92.8272,0
17110190,26.9397,92.8314,0
17110191,26.9397,92.8355,0
17110192,26.9397,92.8397,0
17110193,26.9397,92.8439,0
17110194,26.9397,92.848,0
17110195,26.9397,92.8522,0
17110196,26.9397,92.8564,0
17110197,26.9397,92.8605,0
17110198,26.9397,92.8647,0
17110199,26.9397,92.8689,0
17110200,26.9397,92.873,0
17110201,26.9397,92.8772,0
17110202,26.9397,92.8814,0
17110203,26.9397,92.8855,0
17110204,26.9397,92.8897,0
17110205,26.9397,92.8939,0
17110206,26.9397,92.898,0
17110207,26.9397,92.9022,0
17110208,26.9397,92.9064,0
17110209,26.9397,92.9105,0
17110210,26.9397,92.9147,0
17110211,26.9397,92.9189,0
17110212,26.9397,92.923,0
17110213,26.9397,92.9272,0
17110214,26.9397,92.9314,0
17110215,26.9397,92.9355,0
17110216,26.9397,92.9397,0
17110217,26.9397,92.9439,0
17110218,26.9397,92.948,0
17110219,26.9397,92.9522,0
17110220,26.9397,92.9564,0
17110221,26.9397,92.9605,0
17110222,26.9397,92.9647,0
17110223,26.9397,92.9689,0
17110224,26.9397,92.973,0
17117122,26.9355,92.4105,0
17117123,26.9355,92.4147,0
17117124,26.9355,92.4189,0
17117125,26.9355,92.423,0
17117126,26.9355,92.4272,0
17117127,26.9355,92.4314,0
17117128,26.9355,92.4355,0
17117129,26.9355,92.4397,0
17117130,26.9355,92.4439,0
17117131,26.9355,92.448,0
17117132,26.9355,92.4522,0
17117133,26.9355,92.4564,0
17117134,26.9355,92.4605,0
17117135,26.9355,92.4647,0
17117136,26.9355,92.4689,0
17117137,26.9355,92.473,0
17117138,26.9355,92.4772,0
17117139,26.9355,92.4814,0
17117140,26.9355,92.4855,0
17117141,26.9355,92.4897,0
17117142,26.9355,92.4939,0
17117143,26.9355,92.498,0
17117144,26.9355,92.5022,0
17117145,26.9355,92.5064,0
17117146,26.9355,92.5105,0
17117147,26.9355,92.5147,0
17117148,26.9355,92.5189,0
17117149,26.9355,92.523,0
17117150,26.9355,92.5272,0
17117151,26.9355,92.5314,0
17117152,26.9355,92.5355,0
17117153,26.9355,92.5397,0
17117154,26.9355,92.5439,0
17117155,26.9355,92.548,0
17117156,26.9355,92.5522,0
17117157,26.9355,92.5564,0
17117158,26.9355,92.5605,0
17117159,26.9355,92.5647,0
17117160,26.9355,92.5689,0
17117161,26.9355,92.573,0
17117162,26.9355,92.5772,0
17117163,26.9355,92.5814,0
17117164,26.9355,92.5855,0
17117165,26.9355,92.5897,0
17117166,26.9355,92.5939,0
17117167,26.9355,92.598,0
17117168,26.9355,92.6022,0
17117169,26.9355,92.6064,0
17117170,26.9355,92.6105,0
17117171,26.9355,92.6147,0
17117172,26.9355,92.6189,0
17117173,26.9355,92.623,0
17117174,26.9355,92.6272,0
17117175,26.9355,92.6314,0
17117176,26.9355,92.6355,0
17117177,26.9355,92.6397,0
17117178,26.9355,92.6439,0
17117179,26.9355,92.648,0
17117180,26.9355,92.6522,0
17117181,26.9355,92.6564,0
17117182,26.9355,92.6605,0
17117183,26.9355,92.6647,0
17117184,26.9355,92.6689,0
17117185,26.9355,92.673,0
17117186,26.9355,92.6772,0
17117187,26.9355,92.6814,0
17117188,26.9355,92.6855,0
17117189,26.9355,92.6897,0
17117190,26.9355,92.6939,0
17117191,26.9355,92.698,0
17117192,26.9355,92.7022,0
17117193,26.9355,92.7064,0
17117194,26.9355,92.7105,0
17117195,26.9355,92.7147,0
17117196,26.9355,92.7189,0
17117197,26.9355,92.723,0
17117198,26.9355,92.7272,0
17117199,26.9355,92.7314,0
17117200,26.9355,92.7355,0
17117201,26.9355,92.7397,0
17117202,26.9355,92.7439,0
17117203,26.9355,92.748,0
17117204,26.9355,92.7522,0
17117205,26.9355,92.7564,0
17117206,26.9355,92.7605,0
17117207,26.9355,92.7647,0
17117208,26.9355,92.7689,0
17117209,26.9355,92.773,0
17117210,26.9355,92.7772,0
17117211,26.9355,92.7814,0
17117212,26.9355,92.7855,0
17117213,26.9355,92.7897,0
17117214,26.9355,92.7939,0
17117215,26.9355,92.798,0
17117216,26.9355,92.8022,0
17117217,26.9355,92.8064,71
17117218,26.9355,92.8105,71
17117219,26.9355,92.8147,71
17117220,26.9355,92.8189,0
17117221,26.9355,92.823,0
17117222,26.9355,92.8272,0
17117223,26.9355,92.8314,0
17117224,26.9355,92.8355,0
17117225,26.9355,92.8397,0
17117226,26.9355,92.8439,0
17117227,26.9355,92.848,0
17117228,26.9355,92.8522,0
17117229,26.9355,92.8564,0
17117230,26.9355,92.8605,0
17117231,26.9355,92.8647,0
17117232,26.9355,92.8689,0
17117233,26.9355,92.873,0
17117234,26.9355,92.8772,0
17117235,26.9355,92.8814,0
17117236,26.9355,92.8855,0
17117237,26.9355,92.8897,0
17117238,26.9355,92.8939,0
17117239,26.9355,92.898,0
17117240,26.9355,92.9022,0
17117241,26.9355,92.9064,0
17117242,26.9355,92.9105,0
17117243,26.9355,92.9147,0
17117244,26.9355,92.9189,0
17117245,26.9355,92.923,0
17117246,26.9355,92.9272,0
17117247,26.9355,92.9314,0
17117248,26.9355,92.9355,0
17117249,26.9355,92.9397,0
17117250,26.9355,92.9439,0
17117251,26.9355,92.948,0
17117252,26.9355,92.9522,0
17117253,26.9355,92.9564,0
17117254,26.9355,92.9605,0
17117255,26.9355,92.9647,0
17117256,26.9355,92.9689,0
